idx,id,title,url,date
1,ctN8KUmbKcU,2022區塊鏈入門大全（660秒白話文版）,https://www.youtube.com/watch?v=ctN8KUmbKcU,2021-12-08
2,UnKJWLa35nQ,NFT憑什麼動不動就上億？這世界瘋了嗎？看完再說你懂NFT,https://www.youtube.com/watch?v=UnKJWLa35nQ,2021-12-14
3,d2C0L4g7qwQ,2022年2種NFT賺錢的方法（交易員／創作者）實際操作,https://www.youtube.com/watch?v=d2C0L4g7qwQ,2021-12-22
4,n5FleMt5dlQ,獨家「區塊鏈架構系列#1」6.23分鐘聽完這個神奇世界的根基：鏈 Chain,https://www.youtube.com/watch?v=n5FleMt5dlQ,2021-12-27
5,p7n3Qo18HKc,獨家「區塊鏈架構系列#2」幣圈專家筆記整理：產業與行業,https://www.youtube.com/watch?v=p7n3Qo18HKc,2022-01-04
6,UurY0aSP0JM,幣圈行話，你懂幾個？英文好居然還不夠！？,https://www.youtube.com/watch?v=UurY0aSP0JM,2022-01-11
7,LQ6f-c65xEc,加密貨幣共識機制懶人包！比特幣挖礦是什麼？,https://www.youtube.com/watch?v=LQ6f-c65xEc,2022-02-08
8,HO0ELN-fq1o,【幣圈小學堂】幣圈農夫？收益耕種是什麼意思？,https://www.youtube.com/watch?v=HO0ELN-fq1o,2022-03-15
9,1rvfpfeK-hw,炒幣如何看K線？怎麼看走勢圖？,https://www.youtube.com/watch?v=1rvfpfeK-hw,2022-03-22
10,v_1pXz0CK24,NFT怎麼買賣？OpenSea 完整操作教學！【最新版】,https://www.youtube.com/watch?v=v_1pXz0CK24,2022-04-05
11,kMKRimtA7Qs,戰爭時局最前線「逃難資產」解密世界上第一次加密戰爭,https://www.youtube.com/watch?v=kMKRimtA7Qs,2022-04-26
12,AYLlUiWCntE,震撼NFT界的Moonbirds月鳥！,https://www.youtube.com/watch?v=AYLlUiWCntE,2022-05-09
13,rAnvirIHGfw,血流成河！LUNA＆UST撐不住了！DEPEG脫鉤！要逃嗎？,https://www.youtube.com/watch?v=rAnvirIHGfw,2022-05-10
14,O7QrHN0JWoE,我2天賠掉幾百萬！已經有人為此輕生了！怪Do Kwon太狂妄？LFG太輕率？LUNA & UST狙殺全記錄 ！,https://www.youtube.com/watch?v=O7QrHN0JWoE,2022-05-13
15,3N83Z035G-s,誰攻擊LUNA？Do Kwon心懷不軌？孫宇晨保自己的USDD？美國政府的陰謀？龐氏騙局？LUNA UST陰謀論！,https://www.youtube.com/watch?v=3N83Z035G-s,2022-05-14
16,uWaq_Pchq60,算法穩定幣的末日！收益59.83％！陰謀論主角的USDD是不是下一個毀滅的穩定幣？,https://www.youtube.com/watch?v=uWaq_Pchq60,2022-05-15
17,-SVO3JwXWcQ,關鍵7天搶救LUNA UST！終極之戰！TERRA投票已啟動！你投了嗎？,https://www.youtube.com/watch?v=-SVO3JwXWcQ,2022-05-19
18,HN9ciWP9psE,Tether 財報只有2個圓餅圖！穩定幣USDT有美金支撐嗎？,https://www.youtube.com/watch?v=HN9ciWP9psE,2022-05-22
19,vU8_YHTnmMI,新LUNA2.0 暴漲又暴跌！還沒拿到全部？看怎麼分階段空投！,https://www.youtube.com/watch?v=vU8_YHTnmMI,2022-05-30
20,tbWJGd1gixw,美聯儲強勢！市場還沒觸底？為什麼市場不堪一擊？,https://www.youtube.com/watch?v=tbWJGd1gixw,2022-06-01
21,fQWT1XCFFmI,全球搶糧！你的錢也蒸發？糧食短缺怎麼影響幣圈？股市？,https://www.youtube.com/watch?v=fQWT1XCFFmI,2022-06-04
22,6VIvR2Ygti0,BNB閃跌！幣安Binance腥風血雨！被控成為毒販駭客洗錢聖地！,https://www.youtube.com/watch?v=6VIvR2Ygti0,2022-06-09
23,b41ju0Bq_1c,比特幣價格預測！市場觸底倒數？5個原因！,https://www.youtube.com/watch?v=b41ju0Bq_1c,2022-06-12
24,Mq5UCPaebZI,Celsius危機始末！以太幣還能買嗎？｛我確診了！｝,https://www.youtube.com/watch?v=Mq5UCPaebZI,2022-06-16
25,YAdgTXPhlCU,絲路暗網！惡魔版網購平台！,https://www.youtube.com/watch?v=YAdgTXPhlCU,2022-06-19
26,7qLzW2e7eVA,2022幣圈股市最重要的一天！請準備好！,https://www.youtube.com/watch?v=7qLzW2e7eVA,2022-06-23
27,8b5kFyBWQJU,密切關注！近期可能發生的大規模清算！,https://www.youtube.com/watch?v=8b5kFyBWQJU,2022-06-26
28,os_19wMKSI0,比特幣低點指標？重複歷史？BITI的出現！,https://www.youtube.com/watch?v=os_19wMKSI0,2022-07-01
29,CzGBAYgCt2Y,USDT危機懶人包！資本圍捕！大舉做空！機構猛力散播恐懼中！,https://www.youtube.com/watch?v=CzGBAYgCt2Y,2022-07-03
30,SIz1jT5Kjgw,三箭資本倒閉！創辦人失聯！變賣資產！15億遊艇！10億豪宅！人神共憤！,https://www.youtube.com/watch?v=SIz1jT5Kjgw,2022-07-06
31,p4p_qzC4M7Y,安倍晉三槍擊事件始末！兇手殺錯人？邪教？,https://www.youtube.com/watch?v=p4p_qzC4M7Y,2022-07-12
32,P7atsb_aQ5k,Mt.Gox 事件始末！8月災難將至？還會更慘嗎？,https://www.youtube.com/watch?v=P7atsb_aQ5k,2022-07-18
33,SL-aXC5YTjo,世界首富！耍了整個幣圈？1億粉絲的力量！你還相信Elon Musk嗎？,https://www.youtube.com/watch?v=SL-aXC5YTjo,2022-07-23
34,dCG8nPKujyA,世界首富操作幣圈！總整理！龐大金錢帝國的陰謀？一則貼文撼動千億！,https://www.youtube.com/watch?v=dCG8nPKujyA,2022-07-27
35,IKNdxTWCZcY,1個男人！2隻機器狗！遺失的8千顆比特幣！上百億的任務！,https://www.youtube.com/watch?v=IKNdxTWCZcY,2022-07-31
36,_kqEW_a-_6I,SBF豪擲千億！FTX收購懶人包！,https://www.youtube.com/watch?v=_kqEW_a-_6I,2022-08-05
37,aHRz1io7rJE,【最新】DO KWON訪談懶人包！TERRA崩壞！詐騙？內賊？雙面人？,https://www.youtube.com/watch?v=aHRz1io7rJE,2022-08-19
38,9Vkt9Q6PlVk,關於V神你可能不知道的事！幣圈年紀最小億萬富豪！不斷有人送錢進貢！燒掉66億美金！玩電玩鬧脾氣！省錢省出病！,https://www.youtube.com/watch?v=9Vkt9Q6PlVk,2022-08-27
39,uzQ5N70jR54,以太坊合併懶人包！你必須知道的事！,https://www.youtube.com/watch?v=uzQ5N70jR54,2022-09-04
40,qE4-Z-jERCc,斷人財路！以太分叉！內戰開打！各自為王？散戶陷阱？,https://www.youtube.com/watch?v=qE4-Z-jERCc,2022-09-07
41,IwWieGTjrI8,這支影片可能讓你賺錢！以太合併佈局！,https://www.youtube.com/watch?v=IwWieGTjrI8,2022-09-09
42,M53NqH_OvzY,幣圈富豪：以太幣短期會跌！反身性理論！為什麼市場看空以太幣？,https://www.youtube.com/watch?v=M53NqH_OvzY,2022-09-11
43,4M1PJB3yBXA,最慘的還沒來！史詩級泡泡！倒數引爆！本世紀大蕭條即將來臨？,https://www.youtube.com/watch?v=4M1PJB3yBXA,2022-09-15
44,2zrLPInave8,怕爆！鈔票為什麼可以一直印？瘋狂印錢！居然比史上最貴的13次戰爭還多！,https://www.youtube.com/watch?v=2zrLPInave8,2022-10-03
45,_hLtnThWa6o,貨幣崩盤！英國犯低級錯誤？美金碾爛其他貨幣！,https://www.youtube.com/watch?v=_hLtnThWa6o,2022-10-06
46,bdWwU9RnEyg,不要再投資了？看完這支影片！終極指標！銀行系統的崩壞！最慘的要來了？,https://www.youtube.com/watch?v=bdWwU9RnEyg,2022-10-09
47,lLWmaMiM-J0,全球能源危機！財富洗牌！世界霸權的轉移！中東崛起！,https://www.youtube.com/watch?v=lLWmaMiM-J0,2022-10-16
48,PYudNx839r0,【掏心掏肺】我投資的錢哪來的？幣圈長期抗戰策略！實用抄底工具分享！,https://www.youtube.com/watch?v=PYudNx839r0,2022-10-23
49,hB3FcCIe4pk,先不要投資加密貨幣！先看懂大趨勢！2022 第三季報告來啦！,https://www.youtube.com/watch?v=hB3FcCIe4pk,2022-10-28
50,9FoK12zt2lQ,【乾貨】哪一種穩定幣好？大戰開打！ USDT | USDC | BUSD | DAI,https://www.youtube.com/watch?v=9FoK12zt2lQ,2022-11-04
51,I6UdQ5Mn-hM,幣安CZ要買FTX？！,https://www.youtube.com/watch?v=I6UdQ5Mn-hM,2022-11-08
52,1OTmyCi22XA,最慘的居然還沒來！科技股全面崩盤！歷史重演！大舉裁員！,https://www.youtube.com/watch?v=1OTmyCi22XA,2022-11-09
53,NhGoArRITZI,幣安「不買FTX」！幣圈大崩盤即將來臨！,https://www.youtube.com/watch?v=NhGoArRITZI,2022-11-09
54,myQ9U65YwUk,FTX破產！24小時內到底發生了什麼事？,https://www.youtube.com/watch?v=myQ9U65YwUk,2022-11-11
55,LTHpCD44XKE,SBF駭FTX？CZ早知情？複雜的戀愛關係！最新陰謀論浮出水面！,https://www.youtube.com/watch?v=LTHpCD44XKE,2022-11-13
56,Ms_cpjcPwhc,破產重組！FTX賠償順序！用戶拿得到錢嗎？,https://www.youtube.com/watch?v=Ms_cpjcPwhc,2022-11-15
57,EVVrVebXy1I,FTX詐騙案！比你想得更誇張！,https://www.youtube.com/watch?v=EVVrVebXy1I,2022-11-18
58,cHXT18r-YmQ,FTX詐騙案！駭客比你想得還大咖！,https://www.youtube.com/watch?v=cHXT18r-YmQ,2022-11-20
59,kLlFnSvEJ_Y,幣圈史上最大危機出現！骨牌開始倒了！比特幣最大持有人危險！,https://www.youtube.com/watch?v=kLlFnSvEJ_Y,2022-11-26
60,yLHZRIsQIn8,幣圈骨牌開始倒了！死神敲門！下一個輪到誰？,https://www.youtube.com/watch?v=yLHZRIsQIn8,2022-11-30
61,eiLNbW6c75M,幣圈關鍵時刻【FTX電話錄音】曝光！,https://www.youtube.com/watch?v=eiLNbW6c75M,2022-12-02
62,RXvRhGg86hs,4年一次的機會！2024年比特幣牛市即將啟動！,https://www.youtube.com/watch?v=RXvRhGg86hs,2022-12-06
63,2gvc0LgnNfQ,幣圈交易所！出來面對！內幕大解密！,https://www.youtube.com/watch?v=2gvc0LgnNfQ,2022-12-08
64,ziV68YqVzWQ,幣圈的下一張骨牌？幣安這24小時發生什麼事？,https://www.youtube.com/watch?v=ziV68YqVzWQ,2022-12-14
65,Jmo01mirb34,麻省理工矽谷金童！擠進破爛監獄！FTX聽證會開打！,https://www.youtube.com/watch?v=Jmo01mirb34,2022-12-15
66,nYVnEqNzDss,以太坊V神！在台北區塊鏈週！與神同行的一天！,https://www.youtube.com/watch?v=nYVnEqNzDss,2022-12-18
67,OuXUNm0nHA8,幣安被圍攻！SBF在牢裡害CZ？極端壓力測試！幣安撐得住嗎？,https://www.youtube.com/watch?v=OuXUNm0nHA8,2022-12-20
68,xG2FB84EB8I,FTX背後大BOSS現身！太可怕了！SBF半夜緊急送醫！完全惹不起！,https://www.youtube.com/watch?v=xG2FB84EB8I,2022-12-21
69,JnapwNidnD8,前女友背叛自衛！SBF天價交保！該不會又是用戶的錢吧？,https://www.youtube.com/watch?v=JnapwNidnD8,2022-12-23
70,798kFcanQz4,抓到了！最被忽略的FTX事件首腦！嘴快！不小心承認犯罪！,https://www.youtube.com/watch?v=798kFcanQz4,2022-12-28
71,Aij79ngd_eY,近乎瘋狂的金融操作！幣圈史上最危險的時刻出現！血洗比特幣的最後一張骨牌！,https://www.youtube.com/watch?v=Aij79ngd_eY,2023-01-04
72,ymt8Ve27UYw,小心！致命的細節！散戶居然是這樣被大鯨魚欺負！,https://www.youtube.com/watch?v=ymt8Ve27UYw,2023-01-07
73,Le-pltVQV14,開眼界了！私人飛機送網購！有錢居然是這樣花的！幣圈食物鏈！,https://www.youtube.com/watch?v=Le-pltVQV14,2023-01-11
74,7XIF-EDU2VY,人生立刻開外掛的方法！免費AI可以幫你做的5件事！馬上超越全人類智商！ChatGPT人工智能的時代來臨！,https://www.youtube.com/watch?v=7XIF-EDU2VY,2023-01-18
75,GP7_ZWwM31w,被警告不能講！幣圈富豪一連串離奇死亡案件！,https://www.youtube.com/watch?v=GP7_ZWwM31w,2023-01-26
76,ikiWZDtwcxg,為什麼比特幣在「這個國家」價格直接翻倍？,https://www.youtube.com/watch?v=ikiWZDtwcxg,2023-02-01
77,WSfv26zr0sg,能找到任何人！近乎瘋狂的超強科技！,https://www.youtube.com/watch?v=WSfv26zr0sg,2023-02-10
78,X86CmcVQYNo,大規模屠殺計畫！幣圈這幾天發生什麼事？,https://www.youtube.com/watch?v=X86CmcVQYNo,2023-02-14
79,ZLZeI5_hs_A,【情人節特輯】幣圈人常被分手？吸引力指數大公開！,https://www.youtube.com/watch?v=ZLZeI5_hs_A,2023-02-14
80,qec9bo4cR9Q,幣圈宣戰！天要亡我！那我就......漲！,https://www.youtube.com/watch?v=qec9bo4cR9Q,2023-02-16
81,ldFHkgbTfaw,近乎病態的操作！幣圈寒冬背後的真相！,https://www.youtube.com/watch?v=ldFHkgbTfaw,2023-02-20
82,bzDEUOXwTxc,幣圈大佬們不忍了！爆出核彈等級內幕！,https://www.youtube.com/watch?v=bzDEUOXwTxc,2023-02-23
83,mNfhlQDyw1w,詳解幣圈第二層！Rollup、ZK Rollup、Opimistic Rollup！,https://www.youtube.com/watch?v=mNfhlQDyw1w,2023-02-26
84,6HToL6aJCEo,惡意市場操縱！經典教科書案例！CELT 與 OKX 的對決！,https://www.youtube.com/watch?v=6HToL6aJCEo,2023-03-04
85,fOfrx8rFmTk,比特幣崩跌！幣圈巨人倒下！產業窒息！,https://www.youtube.com/watch?v=fOfrx8rFmTk,2023-03-07
86,rBofcw-SHfI,啊哈！華人幣圈大佬！流量擔當來了！,https://www.youtube.com/watch?v=rBofcw-SHfI,2023-03-11
87,VOp0U_B2gTQ,1週3家銀行倒閉！到底發生什麼事？,https://www.youtube.com/watch?v=VOp0U_B2gTQ,2023-03-14
88,92gOnBJKPVw,瘋狂！比特幣暴漲！超級巨鯨買壓進場！,https://www.youtube.com/watch?v=92gOnBJKPVw,2023-03-15
89,f1k3EZr7Duk,穩定幣接連陷入危機！驚險始末！,https://www.youtube.com/watch?v=f1k3EZr7Duk,2023-03-15
90,2aQ0TQ99pms,瑞士信貸即將引爆！巨大金融海嘯！發生什麼事？,https://www.youtube.com/watch?v=2aQ0TQ99pms,2023-03-17
91,1RDf-mn3mPY,微軟 AI Copilot 發表會懶人包！不要問我為什麼跪著！看完直接加薪！,https://www.youtube.com/watch?v=1RDf-mn3mPY,2023-03-23
92,pooeCH3eO64,2023年最關鍵的會議！極少數精英說了算！決定世界命運！大勢已定！,https://www.youtube.com/watch?v=pooeCH3eO64,2023-03-24
93,HiObB4PTGiM,直擊幣圈巨星Do Kwon被捕現場！成功騙百億逃亡！卻敗在一個細節！,https://www.youtube.com/watch?v=HiObB4PTGiM,2023-03-26
94,pSX3ZrV5H8g,幣安面臨極大危機！最詳盡總整理！過去48小時到底發生什麼事？美國商品期貨委員會的攻防！,https://www.youtube.com/watch?v=pSX3ZrV5H8g,2023-03-29
95,3W0hAhQ4n_c,絕美製圖瞬間上手！馬上學會AI自己！Midjourney 大補帖懶人包來了！超簡單！,https://www.youtube.com/watch?v=3W0hAhQ4n_c,2023-04-09
96,nvzXLGpN7O0,在幣圈交易所工作是什麼樣子？國際級駭客！數學博士！XREX交易所神人大集合！,https://www.youtube.com/watch?v=nvzXLGpN7O0,2023-04-13
97,ZrFT0p8XE70,倒數邁入沒有現金的世界！90%國家推CBDC 中央數位貨幣！要方便？要自由？你會怎麼選？,https://www.youtube.com/watch?v=ZrFT0p8XE70,2023-04-14
98,QyshwJgsk8Q,幣圈大佬當街刺死！馬斯克：「我身邊很多人被威脅！」,https://www.youtube.com/watch?v=QyshwJgsk8Q,2023-04-15
99,Es05cKyFxx0,幣圈最被討厭的人！從台上被轟到台下！到底發生什麼事？,https://www.youtube.com/watch?v=Es05cKyFxx0,2023-04-20
100,z98vBZuF6R4,北韓駭客從小地獄訓練！歡迎來到黑客的養成之路！,https://www.youtube.com/watch?v=z98vBZuF6R4,2023-04-29
101,0M_xdyW9NGU,1 週造就上億富豪！$ PEPE 迷因幣總整理！你只需要看這一支！,https://www.youtube.com/watch?v=0M_xdyW9NGU,2023-05-03
102,oR1lVBlDcr0,蘋果居然是世界上最大的銀行！驚人的秘密金融操作！,https://www.youtube.com/watch?v=oR1lVBlDcr0,2023-05-06
103,NuNKlHt2jU4,驚人！比特幣到底發生什麼事？銘文！BRC-20！,https://www.youtube.com/watch?v=NuNKlHt2jU4,2023-05-12
104,lsSorPpfSyI,比特幣大跌！真實原因其實是......,https://www.youtube.com/watch?v=lsSorPpfSyI,2023-05-14
105,nsT1RxhlQi4,幣圈鬼故事！頂流網紅搞詐騙？秒吸上億資金！操作居然是這樣！,https://www.youtube.com/watch?v=nsT1RxhlQi4,2023-05-18
106,ogPQHZbHbRQ,AI 怎麼衝擊影片製作？快速生成特效！居然可以這樣剪輯！,https://www.youtube.com/watch?v=ogPQHZbHbRQ,2023-05-19
107,yx7NzifLuY8,90 億的披薩長什麼樣子？比特幣 Pizza 節的真相！,https://www.youtube.com/watch?v=yx7NzifLuY8,2023-05-21
108,-xXbdQlgd3A,美債危機超詳細總整理！你有 2 週能阻止經濟大蕭條......,https://www.youtube.com/watch?v=-xXbdQlgd3A,2023-05-24
109,IXuP4G1ZPpc,NVIDIA 輝達大漲懶人包！AI 晶片股價百天翻倍！搶佔全美前五大公司！,https://www.youtube.com/watch?v=IXuP4G1ZPpc,2023-05-28
110,GBi8r-bsY4Y,【驚】幣圈交易所怎麼上幣？哪些幣會被上架？原來百倍幣是這樣來的！,https://www.youtube.com/watch?v=GBi8r-bsY4Y,2023-06-01
111,iSfsFDCOOLs,全人類財富分配實驗！不要問我為什麼害怕！你也在其中......,https://www.youtube.com/watch?v=iSfsFDCOOLs,2023-06-04
112,aY1R0lH38bY,美國告幣安！全網最詳細總整理！136頁起訴書！一次看懂！,https://www.youtube.com/watch?v=aY1R0lH38bY,2023-06-07
113,-6TJJfk1Abo,蘋果眼鏡 Apple Vision Pro 一台居然要 3500 美金！值得嗎？,https://www.youtube.com/watch?v=-6TJJfk1Abo,2023-06-08
114,4VYmLHQRowA,幣圈暴跌真實原因！這24小時發生什麼事？,https://www.youtube.com/watch?v=4VYmLHQRowA,2023-06-11
115,D6KTRjbrnKg,告死你！美國為什麼撲殺加密貨幣？到底怎麼辦？,https://www.youtube.com/watch?v=D6KTRjbrnKg,2023-06-13
116,38596V7AwQ8,USDT 泰達幣危機倒數？機密文件洩露！,https://www.youtube.com/watch?v=38596V7AwQ8,2023-06-18
117,94cleKtc-Aw,為什麼單挑？馬斯克與祖克伯！新仇舊恨總整理！,https://www.youtube.com/watch?v=94cleKtc-Aw,2023-06-25
118,b6j8qZ3Wt8k,傳統金融帶大錢進幣圈......？,https://www.youtube.com/watch?v=b6j8qZ3Wt8k,2023-06-27
119,5I4pRkf-7-E,掌控全世界！這「人」比世上 99.87 % 的「國家」更有錢！,https://www.youtube.com/watch?v=5I4pRkf-7-E,2023-07-09
120,Ld0a-0mRXL4,FTX 交易所居然這樣還錢？超詳細總整理！,https://www.youtube.com/watch?v=Ld0a-0mRXL4,2023-07-13
121,OLSjwla53Mk,XRP 讓幣圈暴漲？小心陷阱！瑞波事件懶人包！看完再下結論！,https://www.youtube.com/watch?v=OLSjwla53Mk,2023-07-15
122,vJduiUxZ468,他當美國總統！比特幣就會暴漲！,https://www.youtube.com/watch?v=vJduiUxZ468,2023-07-23
123,bjxw6djppYM,你的眼球值多少錢？邊看邊背脊發涼！,https://www.youtube.com/watch?v=bjxw6djppYM,2023-07-27
124,nh8i_vlf4ZM,幣圈 no.1 最高榮譽！幣圈爭霸戰節目錄影！等你當邦主！,https://www.youtube.com/watch?v=nh8i_vlf4ZM,2023-08-01
125,PpRxcOpM5T8,頂尖對沖基金的幣圈佈局！能不能翻身就看這次了！報告詳細總整理！,https://www.youtube.com/watch?v=PpRxcOpM5T8,2023-08-07
126,A4RE9uBVmb4,中國房地產危機懶人包！關鍵48小時到底發生什麼事？,https://www.youtube.com/watch?v=A4RE9uBVmb4,2023-08-20
127,FUS5Dyvj5oQ,【智商挑戰】以太坊帳戶抽象！不會不算幣圈人！#OKX,https://www.youtube.com/watch?v=FUS5Dyvj5oQ,2023-08-20
128,6XI9KBxJzgE,恆大地產總整理！月入14元變成首富！看完我認為許家印絕不是凡人！,https://www.youtube.com/watch?v=6XI9KBxJzgE,2023-08-26
129,lqAdOL5CDiE,灰度事件懶人包！到底發生什麼事？,https://www.youtube.com/watch?v=lqAdOL5CDiE,2023-08-31
130,ir7TFj05uxg,Bybit 交易所 Ben Zhou 來了！這是免費能看的嗎？,https://www.youtube.com/watch?v=ir7TFj05uxg,2023-09-03
131,nYHB5yhQTvQ,巴菲特清倉股票！股市大佬押注市場崩盤？新版大賣空？到底發生什麼事？,https://www.youtube.com/watch?v=nYHB5yhQTvQ,2023-09-05
132,s21zwZNpaVM,幣圈血崩倒數？FTX馬上巨額清倉真相！他們都騙你！,https://www.youtube.com/watch?v=s21zwZNpaVM,2023-09-13
133,i1hMtlsH__U,中國 VS 韓國！頂尖加密貨幣交易員的秘密！,https://www.youtube.com/watch?v=i1hMtlsH__U,2023-09-22
134,f6DWv7oVmA0,【幣圈爭霸戰：首部曲】│全明星網紅博主駕到！誰能奪下加密貨幣首場戰役？,https://www.youtube.com/watch?v=f6DWv7oVmA0,2023-09-26
135,xOD-miNma7M,【LIVE 世紀審判】史上最大的金融犯罪！馬拉松開庭Day1！,https://www.youtube.com/watch?v=xOD-miNma7M,2023-10-05
136,Ebz4b1po5-w,臉書最新產品發表會！不敢相信未來居然長這樣！超想要！,https://www.youtube.com/watch?v=Ebz4b1po5-w,2023-10-10
137,dqeAIun9rVo,【幣圈爭霸戰 EP2】│ 幣圈網紅決勝負！實力運氣缺一不可！,https://www.youtube.com/watch?v=dqeAIun9rVo,2023-10-11
138,Ed_95dK-qmY,賄賂官員1億5千萬！SBF前女友為自保大爆料！自傳作者過於迷戀角色？,https://www.youtube.com/watch?v=Ed_95dK-qmY,2023-10-13
139,WpZMRDxvVbk,幣安停止＄美元提領！幣圈假新聞的恐怖！,https://www.youtube.com/watch?v=WpZMRDxvVbk,2023-10-20
140,BTVSC0fk2JQ,比特幣專家預期翻倍！幣圈發生什麼事？,https://www.youtube.com/watch?v=BTVSC0fk2JQ,2023-10-24
141,6gfY7YkP5YI,比特幣還有牛市嗎？大機構居然這樣說......,https://www.youtube.com/watch?v=6gfY7YkP5YI,2023-10-28
142,qcMVpFLgEGY,完美落入檢察官設下的天羅地網？FTX 天才加密金童的殞落！,https://www.youtube.com/watch?v=qcMVpFLgEGY,2023-11-04
143,28H_4USULrc,2024年世界財富報告！台灣人會不會太有錢了！認知徹底爆炸！【邦妮區塊鏈】,https://www.youtube.com/watch?v=28H_4USULrc,2023-11-05
144,6T9-JCAtlFU,Sam Altman執行長被炒！OpenAI 開發者大會到底發生了什麼？,https://www.youtube.com/watch?v=6T9-JCAtlFU,2023-11-15
145,tM4S7QpOPms,【幣圈爭霸戰 EP3】全明星幣圈紅藍大對抗！超高壓賽制逼出爆發力！想要活下去只能拼盡全力！【終局之戰】,https://www.youtube.com/watch?v=tM4S7QpOPms,2023-11-16
146,T8qIOuKaDcU,幣安CZ辭職事件總整理！內幕！完全不同的看法！,https://www.youtube.com/watch?v=T8qIOuKaDcU,2023-11-22
147,rRC4PZ9YLvA,本世紀最強投資人斯思維！改變巴菲特的軍師！【99歲人生謝幕】,https://www.youtube.com/watch?v=rRC4PZ9YLvA,2023-11-30
148,1G56gJd_J3c,哪個幣能買？超硬核檢驗心法！最詳細加密貨幣研究攻略！經驗濃縮！,https://www.youtube.com/watch?v=1G56gJd_J3c,2023-12-04
149,XpJmqAUVls0,比特幣暴漲別太樂觀？小心過度貪婪！專訪幣圈行銷專家！,https://www.youtube.com/watch?v=XpJmqAUVls0,2023-12-06
150,UPlEANbW9V0,比特幣牛市一再重演！抓緊這些信號！谷底翻身！,https://www.youtube.com/watch?v=UPlEANbW9V0,2023-12-13
151,u4E7DhXt3GE,2024年市場超樂觀！專家曝巨大隱藏危機！政府的計畫是這樣......,https://www.youtube.com/watch?v=u4E7DhXt3GE,2023-12-18
152,BzIVJsaEOKg,曝光！2024頂級幣圈機構分析師手上持倉！千頁機構報告總整理！,https://www.youtube.com/watch?v=BzIVJsaEOKg,2023-12-30
153,YtdIEBK1O6s,緊急！比特幣幣價預測！暴漲暴跌即將來臨......,https://www.youtube.com/watch?v=YtdIEBK1O6s,2024-01-03
154,UGYtmb_rVnY,比特幣要發生大事了？箭在弦上！倒數...3...,https://www.youtube.com/watch?v=UGYtmb_rVnY,2024-01-09
155,KHZHUsUQ8Yg,比特幣牛市根本還早？大家都錯了？預期「這」會爆火！幣圈骨灰級人物專訪！,https://www.youtube.com/watch?v=KHZHUsUQ8Yg,2024-01-10
